4474;1 
4473;0 
4476;0 
4480;0 
4482;1 
4477;1 
4474;1 
4465;1 
4465;1 
4462;1 
4458;1 
4455;0 
4452;0 
4457;0 
4462;0 
4458;0 
4463;0 
4473;1 
4483;1 
4487;1 
4490;1 
4497;0 
4506;0 
4514;0 
4515;1 
4516;1 
4510;1 
4518;1 
4529;1 
4541;1 
4551;1 
4553;0 
4558;0 
4555;0 
4553;0 
4557;0 
4552;0 
4550;1 
4559;1 
4555;1 
4554;1 
4546;1 
4536;1 
4533;1 
4525;1 
4522;1 
4516;0 
4509;0 
4510;0 
4499;1 
4494;1 
4477;0 
4474;0 
4459;0 
4448;1 
4440;1 
4435;0 
4420;0 
4422;0 
4424;1 
4423;1 
4422;1 
4417;1 
4412;1 
4407;1 
4397;1 
4392;0 
4396;0 
4404;0 
4406;0 
4416;0 
4422;0 
4428;0 
4429;0 
4434;1 
4441;1 
4445;0 
4449;0 
4453;0 
4456;1 
4468;1 
4478;0 
4482;0 
4480;0 
4477;0 
4480;0 
4483;0 
4484;0 
4493;0 
4489;1 
4491;1 
4492;1 
4482;1 
4479;1 
4475;1 
4471;1 
4469;0 
4466;0 
4465;0 
4461;1;0 
4461;1 
4457;1 
4449;1 
4440;1 
4431;1 
4424;1 
4419;0 
4413;0 
4403;0 
4399;1 
4400;1 
4388;0 
4391;0 
4394;0 
4392;0 
4394;0 
4389;0 
4387;0 
4383;0 
4389;1 
4393;1 
4390;1 
4395;1 
4397;1 
4405;1 
4407;1 
4414;0 
4417;0 
4423;0 
4424;1 
4432;1 
4432;0 
4432;0 
4446;0 
4449;1 
4448;1 
4453;1 
4459;0 
4462;0 
4461;1 
4466;1 
4469;0 
4472;0 
4482;0 
4486;1 
4488;1 
4490;0 
4486;0 
4487;0 
4484;0 
4481;0 
4478;1 
4481;1 
4484;1 
4479;1 
4474;1 
4472;1 
4461;1 
4459;1 
4458;1 
4455;1 
4454;0 
4448;0 
4447;0 
4439;1 
4434;1 
4432;0 
4432;0 
4427;0 
4427;1 
4428;1 
4428;1 
4424;1 
4431;1 
4426;1 
4428;1 
4423;1 
4423;1 
4423;1 
4425;1 
4426;1 
4427;1 
4426;1 
4421;1 
4422;1 
4423;1 
4424;1 
4432;1 
4434;1 
4442;1 
4453;1 
4459;0 
4464;0 
4475;0 
4476;1 
4481;1 
4489;0 
4491;0 
4494;0 
4495;1;0 
4497;1 
4505;0 
4518;0 
4522;0 
4528;1 
4534;1 
4539;0 
4538;0 
4537;0 
4541;1 
4546;1 
4542;1 
4539;1 
4532;1 
4530;1 
4523;1 
4523;0 
4521;0 
4521;0 
4516;1 
4510;1 
4504;0 
4494;0 
4496;0 
4502;1 
4496;1 
4498;1 
4493;1 
4496;1 
4491;1 
4487;1 
4477;0 
4480;0 
4471;0 
4469;1 
4466;1 
4463;1 
4460;1 
4458;1 
4450;1 
4443;1 
4444;0 
4436;0 
4437;0 
4431;1 
4425;1 
4426;0 
4421;0 
4426;0 
4432;0 
4437;0 
4437;1 
4442;1 
4441;1 
4446;1 
4449;1 
4453;0 
4465;0 
4469;0 
4479;1 
4487;1 
4496;0 
4504;0 
4511;0 
4522;1 
4515;1 
4515;1 
4515;1 
4516;1 
4517;1 
4515;1 
4523;0 
4516;0 
4510;0 
4499;0 
4494;0 
4491;0 
4485;0 
4480;0 
4469;1 
4461;1 
4461;0 
4457;0 
4455;0 
4460;1 
4452;1 
4445;0 
4445;0 
4442;0 
4440;1 
4440;1 
4441;1 
4433;1 
4428;1 
4422;1 
4416;1 
4411;0 
4405;0 
4400;0 
4403;1;0 
4394;1 
4392;0 
4395;0 
4384;0 
4381;1 
4379;1 
4384;1 
4388;1 
4385;1 
4383;1 
4383;1 
4387;1 
4385;1 
4390;1 
4394;1 
4389;1 
4381;1 
4385;1 
4387;1 
4391;1 
4394;1 
4398;1 
4394;1 
4398;1 
4395;1 
4393;1 
4396;1 
4393;1 
4402;1 
4403;1 
4407;1 
4410;1 
4412;1 
4415;1 
4418;1 
4426;1 
4433;0 
4441;0 
4445;0 
4451;1 
4458;1 
4461;0 
4470;0 
4481;0 
4484;1 
4486;1 
4493;0 
4502;0 
4497;0 
4500;1 
4502;1 
4503;1 
4505;1 
4505;1 
4504;1 
4506;1 
4512;1 
4505;1 
4507;1 
4508;1 
4502;1 
4498;1 
4494;1 
4497;1 
4487;1 
4484;1 
4485;1 
4488;1 
4491;1 
4491;1 
4498;1 
4500;1 
4501;1 
4497;1 
4493;1 
4489;1 
4490;1 
4485;1 
4488;1 
4485;1 
4480;1 
4477;1 
4474;1 
4472;1 
4461;1 
4460;1 
4453;0 
4450;0 
4449;0 
4442;1 
4441;1 
4441;1 
4441;1 
4441;1 
4443;1 
4450;1 
4453;1 
4451;1 
4456;1 
4456;1;1 
4455;1 
4461;1 
4465;1 
4464;1 
4470;1 
4467;1 
4466;1 
4469;1 
4465;1 
4470;1 
4468;1 
4459;1 
4465;1 
4463;1 
4459;1 
4458;1 
4457;1 
4456;1 
4453;1 
4452;1 
4451;1 
4457;1 
4456;1 
4460;1 
4459;1 
4464;1 
4467;1 
4465;1 
4470;1 
4478;1 
4481;1 
4483;0 
4496;0 
4498;0 
4507;1 
4507;1 
4515;0 
4522;0 
4528;0 
4531;1 
4541;1 
4545;0 
4543;0 
4538;0 
4537;0 
4546;0 
4551;0 
4549;0 
4545;0 
4543;0 
4542;0 
4538;1 
4536;1 
4533;1 
4524;1 
4524;1 
4523;1 
4510;1 
4511;1 
4512;1 
4505;1 
4501;0 
4501;0 
4494;0 
4491;1 
4480;1 
4476;0 
4474;0 
4476;0 
4479;0 
4475;0 
4473;0 
4470;0 
4467;0 
4463;1 
4465;1 
4470;1 
4474;1 
4477;1 
4480;1 
4483;1 
4493;0 
4496;0 
4499;0 
4508;1 
4520;1 
4525;0 
4524;0 
4531;0 
4537;1 
4535;1 
4534;1 
4532;1 
4536;1 
4535;1 
4532;1 
4531;1 
4528;1 
4520;1 
4526;1;0 
4526;1 
4526;1 
4526;1 
4524;1 
4519;1 
4512;1 
4517;1 
4516;1 
4516;1 
4511;1 
4504;1 
4504;1 
4512;1 
4517;1 
4512;1 
4507;1 
4509;1 
4508;1 
4508;1 
4503;1 
4504;1 
4499;1 
4493;1 
4489;1 
4486;1 
4483;1 
4474;0 
4469;0 
4465;0 
4462;1 
4454;1 
4447;0 
4445;0 
4445;0 
4438;1 
4440;1 
4439;1 
4440;1 
4440;1 
4438;1 
4437;1 
4431;1 
4425;1 
4418;1 
4414;1 
4421;1 
4423;1 
4422;1 
4423;1 
4425;1 
4437;1 
4442;0 
4448;0 
4454;0 
4457;1 
4463;1 
4468;0 
4470;0 
4482;0 
4484;1 
4487;1 
4488;0 
4489;0 
4492;0 
4495;1 
4490;1 
4492;1 
4494;1 
4501;1 
4494;1 
4483;1 
4474;1 
4469;1 
4467;1 
4463;1 
4462;1 
4454;0 
4451;0 
4450;0 
4449;1 
4443;1 
4443;1 
4431;1 
4427;1 
4422;1 
4418;1 
4420;0 
4420;0 
4415;0 
4415;1 
4411;1 
4414;1 
4416;1 
4412;1 
4415;1 
4417;1 
4418;1 
4412;1 
4415;1 
4417;1;0 
4411;1 
4413;1 
4415;1 
4418;1 
4414;1 
4420;1 
4422;1 
4425;1 
4433;1 
4438;1 
4439;1 
4444;0 
4455;0 
4466;0 
4470;1 
4474;1 
4478;0 
4479;0 
4477;0 
4479;1 
4482;1 
4486;1 
4505;1 
4513;1 
4524;1 
4528;1 
4534;0 
4546;0 
4547;0 
4556;1 
4558;1 
4560;0 
4555;0 
4546;0 
4543;0 
4539;0 
4535;0 
4526;0 
4526;0 
4523;1 
4523;1 
4523;1 
4523;1 
4524;1 
4531;1 
4522;1 
4522;1 
4520;1 
4518;1 
4518;1 
4511;1 
4512;1 
4507;1 
4502;1 
4495;1 
4496;1 
4490;0 
4493;0 
4497;0 
4497;0 
4497;0 
4506;0 
4507;0 
4507;0 
4515;1 
4527;1 
4527;0 
4537;0 
4549;0 
4552;1 
4555;1 
4567;0 
4574;0 
4581;0 
4588;1 
4590;1 
4591;0 
4598;0 
4606;0 
4604;1 
4604;1 
4604;1 
4598;1 
4596;1 
4591;1 
4584;1 
4571;0 
4568;0 
4564;0 
4560;1 
4551;1 
4541;0 
4533;0 
4525;0 
4524;1 
4521;1 
4516;0 
4510;0 
4510;0 
4506;1;0 
4501;1 
4495;0 
4491;0 
4493;0 
4483;1 
4484;1 
4488;1 
4490;1 
4486;1 
4496;1 
4498;1 
4501;1 
4502;1 
4511;1 
4516;1 
4518;1 
4523;0 
4529;0 
4529;0 
4527;1 
4527;1 
4521;1 
4514;1 
4512;1 
4508;1 
4504;1 
4505;0 
4505;0 
4498;0 
4487;1 
4484;1 
4474;0 
4466;0 
4456;0 
4454;1 
4445;1 
4445;0 
4445;0 
4443;0 
4447;0 
4445;0 
4443;0 
4443;0 
4443;0 
4443;1 
4444;1 
4445;1 
4444;1 
4450;1 
4454;1 
4458;1 
4469;0 
4471;0 
4474;0 
4485;1 
4487;1 
4490;0 
4493;0 
4495;0 
4498;1 
4504;1 
4511;0 
4516;0 
4515;0 
4515;1 
4514;1 
4515;1 
4516;1 
4514;1 
4519;1 
4527;1 
4520;1 
4519;1 
4519;1 
4513;1 
4512;1 
4511;1 
4506;1 
4508;1 
4501;1 
4502;1 
4504;1 
4500;1 
4499;1 
4495;1 
4491;1 
4493;0 
4487;0 
4484;0 
4478;1 
4469;1 
4467;0 
4465;0 
4465;0 
4457;1 
4453;1 
4445;0 
4436;0 
4437;0 
4437;1;0 
4431;1 
4429;0 
4423;0 
4426;0 
4425;1 
4419;1 
4422;1 
4421;1 
4428;1 
4429;1 
4423;1 
4423;1 
4424;1 
4425;1 
4426;1 
4433;1 
4434;1 
4442;1 
4442;1 
4448;1 
4453;1 
4464;0 
4473;0 
4481;0 
4490;1 
4493;1 
4500;0 
4515;0 
4515;0 
4522;1 
4529;1 
4534;0 
4540;0 
4539;0 
4544;1 
4547;1 
4552;0 
4550;0 
4546;0 
4551;0 
4547;0 
4545;1 
4543;1 
4542;1 
4545;1 
4543;1 
4542;1 
4541;1 
4537;1 
4542;1 
4540;1 
4536;1 
4534;1 
4533;1 
4531;1 
4524;1 
4524;1 
4524;1 
4516;1 
4508;1 
4503;1 
4498;0 
4499;0 
4500;0 
4496;1 
4484;1 
4479;0 
4475;0 
4477;0 
4475;1 
4472;1 
4475;1 
4473;1 
4471;1 
4473;1 
4475;1 
4479;1 
4489;1 
4492;1 
4488;1 
4496;1 
4497;0 
4499;0 
4507;0 
4500;1 
4501;1 
4508;1 
4509;1 
4511;1 
4512;1 
4513;1 
4506;1 
4499;1 
4500;1 
4496;1 
4492;1 
4495;1 
4495;1 
4490;1 
4480;1;0 
4471;1 
4466;0 
4459;0 
4452;0 
4445;1 
4437;1 
4430;0 
4430;0 
4431;0 
4426;1 
4427;1 
4419;1 
4420;1 
4413;1 
4422;1 
4418;1 
4418;1 
4418;1 
4419;1 
4418;1 
4420;1 
4416;1 
4412;1 
4413;1 
4416;1 
4412;1 
4405;1 
4406;1 
4407;1 
4404;1 
4400;1 
4403;1 
4406;1 
4403;1 
4404;1 
4407;1 
4408;1 
4410;1 
4414;1 
4410;1 
4406;1 
4403;1 
4404;1 
4406;1 
4409;1 
4406;1 
4407;1 
4416;1 
4417;1 
4419;1 
4424;1 
4426;0 
4434;0 
4441;0 
4448;1 
4455;1 
4464;0 
4475;0 
4479;0 
4489;1 
4491;1 
4494;0 
4496;0 
4497;0 
4506;1 
4507;1 
4516;0 
4509;0 
4511;0 
4506;0 
4501;0 
4496;0 
4499;0 
4494;0 
4490;1 
4485;1 
4476;0 
4471;0 
4470;0 
4466;1 
4469;1 
4467;1 
4464;1 
4469;1 
4472;1 
4476;1 
4473;1 
4478;1 
4473;1 
4477;1 
4475;1 
4472;1 
4468;1 
4471;1 
4475;1 
4473;1 
4476;1 
4478;1 
4492;1 
4500;1;0 
4508;1 
4515;0 
4519;0 
4519;0 
4519;1 
4519;1 
4519;1 
4513;1 
4521;1 
4521;1 
4521;1 
4533;1 
4532;1 
4522;1 
4522;1 
4522;1 
4516;0 
4510;0 
4502;0 
4505;1 
4504;1 
4504;1 
4499;1 
4494;1 
4489;1 
4484;1 
4480;0 
4471;0 
4469;0 
4460;1 
4459;1 
4456;0 
4460;0 
4459;0 
4457;0 
4449;0 
4448;0 
4448;0 
4448;0 
4448;1 
4442;1 
4440;1 
4440;1 
4440;1 
4440;1 
4434;1 
4434;1 
4435;1 
4436;1 
4441;1 
4447;1 
4451;0 
4457;0 
4467;0 
4471;1 
4474;1 
4476;0 
4480;0 
4484;0 
4484;1 
4481;1 
4478;1 
4480;1 
4477;1 
4480;1 
4475;1 
4479;1 
4483;1 
4487;1 
4490;1 
4487;1 
4483;1 
4486;1 
4481;1 
4476;1 
4474;1 
4471;1 
4463;1 
4453;1 
4450;1 
4449;1 
4442;0 
4443;0 
4447;0 
4439;1 
4438;1 
4430;1 
4429;1 
4430;1 
4430;1 
4425;1 
4425;1 
4427;1 
4426;1 
4433;1 
4428;1 
4429;1 
4423;1 
4425;1 
4419;1;0 
4415;1 
4417;1 
4420;1 
4414;1 
4414;1 
4417;1 
4419;1 
4415;1 
4409;1 
4423;1 
4424;1 
4433;1 
4435;1 
4442;1 
4446;1 
4452;1 
4464;0 
4462;0 
4474;0 
4484;1 
4481;1 
4485;1 
4494;0 
4503;1 
4503;1 
4505;1 
4507;0 
4513;0 
4518;0 
4525;1 
4525;1 
4525;1 
4525;0 
4525;0 
4529;1 
4533;1 
4531;1 
4524;1 
4524;1 
4518;1 
4518;1 
4518;1 
4512;1 
4514;1 
4509;1 
4504;1 
4503;1 
4499;1 
4487;1 
4484;1 
4488;1 
4490;1 
4493;1 
4489;1 
4484;1 
4486;1 
4490;1 
4486;1 
4489;1 
4484;1 
4479;1 
4470;0 
4467;0 
4472;0 
4476;0 
4474;0 
4479;1 
4470;1 
4462;1 
4459;1 
4464;1 
4467;1 
4465;1 
4463;1 
4460;1 
4463;1 
4468;1 
4466;1 
4469;1 
4478;1 
4480;1 
4482;1 
4486;1 
4489;1 
4499;1 
4494;1 
4502;0 
4508;0 
4509;0 
4510;1 
4510;1 
4511;1 
4516;1 
4520;1 
4524;1 
4524;1 
4522;1 
4515;1 
4513;1 
4514;1;1 
4514;1 
4508;1 
4507;1 
4501;1 
4501;1 
4495;1 
4491;0 
4487;0 
4484;0 
4474;1 
4472;1 
4463;0 
4460;0 
4463;0 
4458;1 
4455;1 
4453;1 
4453;1 
4456;1 
4448;1 
4449;1 
4448;1 
4447;1 
4452;1 
4450;1 
4449;1 
4442;1 
4455;1 
4453;1 
4457;1 
4462;1 
4465;0 
4469;0 
4467;0 
4470;1 
4472;1 
4470;1 
4472;1 
4476;1 
4473;1 
4476;1 
4486;0 
4490;0 
4490;0 
4492;1 
4495;1 
4495;1 
