3991;1 
4012;0 
4031;0 
4048;0 
4064;1 
4073;1 
4080;0 
4088;0 
4096;0 
4102;1 
4116;1 
4114;0 
4118;0 
4125;0 
4131;1 
4135;1 
4140;0 
4139;0 
4135;0 
4140;0 
4138;0 
4137;1 
4136;1 
4139;1 
4135;1 
4134;1 
4132;1 
4132;1 
4131;1 
4130;1 
4129;1 
4121;1 
4121;1 
4121;1 
4113;1 
4109;1 
4114;1 
4108;1 
4103;1 
4096;1 
4096;1 
4097;1 
4093;0 
4096;1 
4099;1 
4095;1 
4097;1 
4100;1 
4102;1 
4103;1 
4103;1 
4105;1 
4105;1 
4112;1 
4113;1 
4120;1 
4121;0 
4127;0 
4127;0 
4133;1 
4138;1 
4136;1 
4135;1 
4135;1 
4134;1 
4144;1 
4143;1 
4147;1 
4143;1 
4148;1 
4152;1 
4150;1 
4148;1 
4153;1 
4150;1 
4155;1 
4153;1 
4143;1 
4139;1 
4138;1 
4143;1 
4141;1 
4139;1 
4138;1 
4137;1 
4136;1 
4135;0 
4133;0 
4133;0 
4132;1 
4125;1 
4120;1 
4115;1 
4114;1 
4109;1 
4109;1 
4103;0 
4104;0 
4105;0 
4104;0;0 
4105;0 
4107;1 
4105;1 
4112;1 
4117;1 
4122;1 
4126;0 
4131;0 
4134;0 
4131;1 
4135;1 
4138;1 
4143;1 
4147;1 
4152;1 
4154;1 
4156;0 
4165;0 
4168;0 
4171;1 
4177;1 
4172;0 
4174;0 
4170;0 
4172;0 
4174;0 
4171;0 
4172;1 
4169;1 
4172;1 
4168;1 
4165;1 
4162;1 
4158;1 
4155;1 
4152;1 
4150;1 
4142;1 
4141;1 
4140;1 
4127;1 
4119;0 
4118;0 
4112;0 
4101;1 
4097;1 
4092;0 
4088;0 
4086;0 
4083;1 
4084;1 
4080;1 
4071;1 
4069;1 
4068;1 
4071;1 
4076;1 
4074;1 
4078;1 
4082;1 
4085;1 
4088;1 
4095;1 
4098;1 
4107;1 
4108;1 
4115;0 
4116;0 
4121;0 
4122;1 
4129;1 
4135;0 
4134;0 
4140;0 
4143;1 
4148;1 
4152;0 
4154;0 
4155;0 
4150;0 
4152;0 
4153;0 
4154;0 
4149;0 
4151;0 
4146;0 
4142;1 
4138;1 
4140;1 
4136;1 
4135;1 
4134;1 
4126;1 
4119;1 
4124;1 
4122;1 
4122;1 
4121;1 
4115;1 
4115;1;0 
4115;1 
4113;1 
4113;1 
4113;1 
4112;1 
4104;1 
4106;1 
4101;1 
4096;1 
4099;1 
4101;1 
4104;1 
4105;1 
4107;1 
4109;1 
4110;1 
4117;1 
4125;1 
4131;1 
4131;1 
4131;1 
4138;0 
4148;0 
4147;0 
4146;1 
4151;1 
4152;1 
4157;1 
